ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,annual_number_of_flights,distance
11193,13931,20,485
11193,14027,12,892
11193,14082,371,850
11193,14100,2682,507
11193,14107,396,1569
11193,14112,381,776
11193,14307,26,722
11193,14492,685,390
11193,14635,647,879
11193,14679,88,1865
11193,14683,3,1024
11193,14685,172,515
11193,14747,255,1965
11193,14761,382,735
11193,14771,726,2036
11193,14843,17,1808
11193,14869,581,1450
11193,14986,193,812
11193,15016,517,308
11193,15304,603,773
11193,15624,326,600
11203,11433,648,363
11203,13487,923,175
11203,13930,1865,213
11233,11298,482,713
11252,10397,1707,366
11252,11057,1503,416
11252,12478,7,891
11252,12953,39,897
11259,10140,1673,580
11259,10279,1317,323
11259,10397,3426,721
11259,10423,3231,189
11259,10599,706,587
11259,10693,1748,623
11259,10713,8,1282
11259,10721,397,1554
11259,10800,392,1243
11259,10821,1429,1209
11259,10994,357,977
11259,11042,17,1015
11259,11057,367,926
11259,11066,448,919
11259,11140,21,352
11259,11278,1715,1184
11259,11292,2536,651
11259,11433,395,981
11259,11481,587,674
11259,11540,1400,562
11259,11697,1087,1108
11259,12191,6054,239
11259,12206,18,458
11259,12339,455,755
11259,12451,353,907
11259,12889,1737,1067
11259,12892,2717,1246
11259,12896,1601,293
11259,12953,1642,1381
11259,12992,1012,296
11259,13158,1543,319
11259,13198,2028,461
11259,13204,1626,973
11259,13232,2342,793
11259,13244,962,423
11259,13342,354,850
11259,13487,347,853
11259,13495,2418,436
11259,13796,634,1468
11259,13851,991,181
11259,13871,448,586
11259,13891,369,1200
11259,14027,5,1091
11259,14057,1113,1626
11259,14100,355,1295
11259,14107,2092,879
11259,14122,402,1060
11259,14193,228,592
11259,14492,429,1052
11259,14570,35,1356
11259,14635,147,1005
11259,14679,1654,1182
11259,14683,3202,247
11259,14730,356,725
11259,14747,1257,1670
11259,14771,1430,1476
11259,14831,1299,1450
11259,14869,388,999
11259,14893,368,1442
11259,14908,310,1216
11259,15016,2044,546
11259,15304,1077,917
11259,15370,1245,238
11259,15376,21,824
11267,10397,1377,432
11267,11057,2085,370
11267,11278,1116,391
11267,11292,671,1085
11267,11298,1303,861
11267,11433,1281,166
11267,11618,346,533
11267,12264,667,368
11267,12266,361,929
11267,12953,918,549
11267,13487,994,574
11267,13930,3622,240
11267,14082,46,904
11267,14100,1454,477
11267,14112,69,831
11267,14761,50,785
11274,13930,984,147
11278,10154,184,405
11278,10208,14,468
11278,10257,1338,318
11278,10397,7021,547
11278,10423,360,1315
11278,10529,2316,313
11278,10581,919,590
11278,10599,979,653
11278,10693,3208,562
11278,10721,8565,399
11278,10781,1,985
11278,10785,1048,437
11278,10792,984,296
11278,10868,1119,408
11278,10874,351,274
11278,10980,318,523
11278,10994,1937,444
11278,11042,2460,310
11278,11057,3092,331
11278,11066,2319,323
11278,11146,372,249
11278,11193,2021,411
11278,11259,1692,1184
11278,11267,1112,391
11278,11292,1420,1476
11278,11298,3160,1192
11278,11423,552,897
11278,11433,3097,405
11278,11618,2460,199
11278,11624,226,1023
11278,11697,2571,899
11278,11986,632,524
11278,11995,907,248
11278,11996,1004,396
11278,12124,35,501
11278,12191,1083,1218
11278,12197,1520,234
11278,12217,1199,613
11278,12266,2720,1208
11278,12323,354,319
11278,12339,1947,500
11278,12448,348,860
11278,12451,1885,634
11278,12478,2338,213
11278,12884,330,479
11278,12889,360,2089
11278,12892,1453,2311
11278,12945,276,414
11278,12953,6402,214
11278,12992,357,888
11278,13198,1545,949
11278,13204,3743,759
11278,13232,2038,601
11278,13244,1065,762
11278,13277,326,693
11278,13296,1110,406
11278,13303,3117,919
11278,13342,652,634
11278,13360,35,769
11278,13485,288,707
11278,13487,2906,931
11278,13495,2131,969
11278,13541,109,383
11278,13577,323,372
11278,13851,665,1158
11278,13871,643,1012
11278,13930,7756,612
11278,13931,1019,142
11278,14027,1091,857
11278,14057,363,2350
11278,14100,1168,119
11278,14107,1073,1979
11278,14122,1356,204
11278,14193,729,816
11278,14307,2848,356
11278,14321,1649,482
11278,14492,3276,227
11278,14576,1023,296
11278,14635,992,892
11278,14685,711,519
11278,14696,4,528
11278,14730,1017,474
11278,14747,719,2329
11278,14771,726,2442
11278,14843,363,1554
11278,14869,363,1851
11278,14986,361,851
11278,15016,2827,719
11278,15096,1146,298
11278,15249,350,716
11278,15304,2187,814
11278,15412,1014,437
11278,15624,389,789
11278,15919,327,963
11292,10140,2660,349
11292,10157,197,1026
11292,10257,223,1610
11292,10279,666,359
11292,10299,502,2405
11292,10372,2119,125
11292,10397,6113,1199
11292,10408,347,883
11292,10409,238,519
11292,10423,4158,775
11292,10431,101,1248
11292,10529,772,1671
11292,10558,599,150
11292,10561,703,845
11292,10562,101,1132
11292,10599,831,1083
11292,10620,1568,455
11292,10627,1447,516
11292,10643,120,665
11292,10685,83,834
11292,10693,3415,1014
11292,10713,2320,649
11292,10721,3290,1754
11292,10747,4,1049
11292,10785,110,1639
11292,10792,281,1359
11292,10800,1668,850
11292,10821,2867,1491
11292,10849,1611,524
11292,10994,453,1449
11292,11003,964,692
11292,11042,1972,1201
11292,11057,2916,1337
11292,11066,1358,1154
11292,11092,590,283
11292,11097,882,391
11292,11109,3212,73
11292,11111,347,671
11292,11122,1549,230
11292,11193,1780,1069
11292,11259,2561,651
11292,11267,670,1085
11292,11278,1428,1476
11292,11298,5903,641
11292,11315,606,488
11292,11413,2217,250
11292,11423,1852,589
11292,11433,3144,1123
11292,11468,626,305
11292,11481,8,1250
11292,11503,727,120
11292,11540,1926,563
11292,11603,903,996
11292,11618,3257,1605
11292,11630,42,2430
11292,11637,1489,627
11292,11638,1291,844
11292,11648,1040,752
11292,11695,534,503
11292,11697,2030,1703
11292,11775,1736,483
11292,11865,748,313
11292,11884,1594,836
11292,11921,1639,212
11292,11977,75,905
11292,11986,1178,1015
11292,11996,354,1278
11292,12003,902,623
11292,12012,549,152
11292,12094,817,141
11292,12156,706,594
11292,12173,377,3365
11292,12177,64,501
11292,12191,2254,883
11292,12206,116,1023
11292,12217,800,1048
11292,12255,598,298
11292,12264,3467,1452
11292,12266,4634,862
11292,12278,1614,420
11292,12280,1158,458
11292,12339,2507,977
11292,12389,1027,576
11292,12441,1186,406
11292,12448,89,967
11292,12451,871,1447
11292,12478,1378,1626
11292,12519,589,573
11292,12758,363,3329
11292,12888,591,113
11292,12889,6772,628
11292,12892,8133,862
11292,12896,1035,456
11292,12899,600,228
11292,12902,305,280
11292,12951,87,978
11292,12953,4261,1620
11292,12954,189,854
11292,12982,362,3414
11292,12992,1213,771
11292,13029,1057,423
11292,13158,1239,563
11292,13198,4045,533
11292,13204,3641,1546
11292,13230,85,1474
11292,13232,2951,895
11292,13244,1446,872
11292,13264,980,964
11292,13303,1403,1709
11292,13342,2381,896
11292,13367,699,752
11292,13388,77,780
11292,13433,851,604
11292,13476,692,959
11292,13485,1098,826
11292,13486,1258,679
11292,13487,5772,680
11292,13495,2488,1062
11292,13502,1281,196
11292,13577,52,1485
11292,13796,1668,957
11292,13830,369,3302
11292,13851,3019,495
11292,13871,2862,472
11292,13891,1757,819
11292,13930,6178,888
11292,13931,511,1553
11292,13964,34,1040
11292,14004,543,1036
11292,14027,4,1679
11292,14057,3779,991
11292,14100,2832,1558
11292,14107,7625,602
11292,14120,482,385
11292,14122,1509,1290
11292,14193,201,1179
11292,14237,360,557
11292,14252,1010,852
11292,14262,1366,776
11292,14288,602,109
11292,14307,74,1737
11292,14321,107,1782
11292,14457,1876,300
11292,14489,838,898
11292,14492,1727,1436
11292,14524,716,1482
11292,14543,711,260
11292,14570,1812,804
11292,14635,619,1607
11292,14674,1022,303
11292,14679,4466,853
11292,14683,2560,794
11292,14685,127,1414
11292,14689,1399,916
11292,14698,800,931
11292,14730,1213,1024
11292,14747,6772,1024
11292,14771,5520,967
11292,14783,1255,637
11292,14794,540,517
11292,14814,352,792
11292,14831,3101,948
11292,14869,7371,391
11292,14893,3275,909
11292,14908,3261,846
11292,14986,4,1531
11292,15016,4217,770
11292,15023,288,977
11292,15041,142,557
11292,15096,321,1492
11292,15304,2293,1506
11292,15370,2272,541
11292,15376,2393,639
11292,15380,77,1032
11292,15411,71,732
11292,15412,874,1162
11292,15582,583,259
11292,15624,20,1210
11292,15919,997,616
11292,16869,248,582
11298,10136,2233,158
11298,10140,2674,569
11298,10155,1739,89
11298,10185,1035,285
11298,10208,306,874
11298,10279,2265,312
11298,10299,139,3043
11298,10372,728,701
11298,10397,6760,731
11298,10423,3723,190
11298,10431,243,848
11298,10529,524,1471
11298,10561,303,1271
11298,10599,1995,597
11298,10620,364,1081
11298,10627,620,977
11298,10643,49,332
11298,10685,644,690
11298,10693,2669,631
11298,10713,761,1272
11298,10721,3036,1562
11298,10728,962,270
11298,10747,1174,482
11298,10781,2063,383
11298,10792,349,1212
11298,10800,531,1231
11298,10821,1584,1217
11298,10849,467,1163
11298,10868,820,922
11298,10980,929,695
11298,10994,987,987
11298,11003,1202,685
11298,11042,1644,1021
11298,11049,1333,164
11298,11057,3524,936
11298,11066,1493,926
11298,11067,697,692
11298,11109,1660,592
11298,11111,909,489
11298,11140,2446,354
11298,11193,2380,812
11298,11233,483,713
11298,11267,1303,861
11298,11278,3164,1192
11298,11292,5894,641
11298,11413,1105,674
11298,11415,714,335
11298,11423,1274,624
11298,11433,3967,986
11298,11481,735,685
11298,11503,533,721
11298,11540,3005,551
11298,11603,1,1606
11298,11612,690,642
11298,11618,3150,1372
11298,11624,359,1089
11298,11637,697,968
11298,11638,864,1313
11298,11648,119,1390
11298,11695,532,853
11298,11697,2971,1119
11298,11775,784,737
11298,11778,1450,227
11298,11823,722,859
11298,11867,699,404
11298,11884,366,1477
11298,11905,912,140
11298,11921,1031,773
11298,11953,558,900
11298,11973,899,500
11298,11980,868,561
11298,11982,2366,134
11298,11986,978,931
11298,11995,887,999
11298,11996,855,862
11298,12012,135,678
11298,12094,126,769
11298,12173,687,3784
11298,12191,2592,247
11298,12206,856,461
11298,12217,1713,603
11298,12264,2181,1172
11298,12266,5954,224
11298,12278,2158,328
11298,12323,427,1106
11298,12339,1663,761
11298,12441,553,1047
11298,12448,2164,408
11298,12451,1786,918
11298,12478,1853,1391
11298,12511,946,327
11298,12758,135,3724
11298,12889,4998,1055
11298,12891,1284,140
11298,12892,7471,1235
11298,12896,2433,282
11298,12915,976,295
11298,12945,937,785
11298,12951,1617,351
11298,12953,6405,1389
11298,12992,2958,304
11298,13061,1535,396
11298,13158,2523,309
11298,13198,2470,460
11298,13204,4333,985
11298,13230,205,1231
11298,13241,237,485
11298,13244,2739,431
11298,13256,2658,469
11298,13277,984,622
11298,13290,1013,431
11298,13303,3670,1121
11298,13342,1234,853
11298,13367,693,691
11298,13377,901,293
11298,13422,1219,539
11298,13476,283,1430
11298,13485,1042,821
11298,13486,377,1320
11298,13487,4205,852
11298,13495,2854,447
11298,13502,635,722
11298,13577,267,1048
11298,13796,150,1457
11298,13830,542,3711
11298,13851,3066,175
11298,13871,1370,583
11298,13891,2003,1188
11298,13930,7468,801
11298,13931,770,1212
11298,14027,897,1102
11298,14057,1747,1616
11298,14100,3535,1303
11298,14107,4546,868
11298,14108,693,672
11298,14109,446,462
11298,14122,1496,1067
11298,14193,1702,604
11298,14262,807,1126
11298,14457,806,835
11298,14492,1960,1061
11298,14524,902,1158
11298,14570,998,1345
11298,14588,1001,435
11298,14635,1214,1017
11298,14674,1275,551
11298,14679,3207,1171
11298,14683,3744,247
11298,14685,813,925
11298,14689,584,1316
11298,14696,715,846
11298,14698,287,1360
11298,14730,1931,733
11298,14747,4029,1660
11298,14771,4518,1464
11298,14783,2572,364
11298,14794,97,976
11298,14814,2204,190
11298,14831,1319,1438
11298,14842,1844,229
11298,14843,380,2165
11298,14869,3787,989
11298,14893,1655,1431
11298,14908,2995,1205
11298,14952,681,630
11298,14960,1202,113
11298,14986,235,945
11298,15016,2671,550
11298,15023,202,1495
11298,15024,2,2225
11298,15048,365,657
11298,15074,844,225
11298,15249,914,767
11298,15304,2680,929
11298,15323,240,868
11298,15370,3094,237
11298,15376,2327,813
11298,15380,129,1022
11298,15401,1200,181
11298,15411,1446,102
11298,15412,1580,771
11298,15624,1593,641
11298,15919,3068,280
11298,16218,322,1022
11308,10397,1373,170
11315,11292,609,488
11336,10299,82,329
11337,13487,1765,144
11337,13930,1471,397
11413,11122,1,402
11413,11292,2204,250
11413,11298,1094,674
11413,12266,21,869
11413,12892,13,640
11413,13930,34,1107
11413,14107,839,353
11415,11298,714,335
11423,10397,1061,743
11423,10466,148,1137
11423,11057,1042,815
11423,11278,547,897
11423,11292,1849,589
11423,11298,1265,624
11423,11433,1268,534
11423,12266,909,802
11423,12889,570,1216
11423,12892,20,1447
11423,12953,560,1031
11423,13204,63,1141
11423,13487,1658,232
11423,13930,4231,299
11423,14082,116,1206
11423,14100,583,972
11423,14107,910,1149
11423,14112,133,1126
11423,14761,163,1124
11423,14869,347,955
11423,14986,11,1160
11423,15016,668,259
11423,15624,26,860
11433,10135,995,425
11433,10257,1271,489
11433,10333,352,198
11433,10397,5119,594
11433,10408,1236,296
11433,10423,1485,1149
11433,10431,23,470
11433,10434,900,399
11433,10469,1460,113
11433,10529,1479,549
11433,10577,941,378
11433,10581,10,750
11433,10599,933,625
11433,10693,2694,456
11433,10721,3537,632
11433,10785,1057,537
11433,10792,1595,241
11433,10821,2900,409
11433,10849,27,1400
11433,10980,676,505
11433,10994,724,667
11433,11003,1136,430
11433,11013,302,284
11433,11042,1686,95
11433,11057,3720,500
11433,11066,2194,155
11433,11193,1778,229
11433,11203,647,363
11433,11259,392,981
11433,11267,1279,166
11433,11278,3100,405
11433,11292,3145,1123
11433,11298,3972,986
11433,11423,1267,534
11433,11537,1709,332
11433,11577,981,164
11433,11587,599,306
11433,11612,931,363
11433,11618,4202,488
11433,11697,2467,1127
11433,11823,1001,128
11433,11977,1275,287
11433,11986,2247,120
11433,11995,983,460
11433,11996,1003,508
11433,12173,52,4475
11433,12197,1208,505
11433,12217,322,554
11433,12264,2810,383
11433,12266,3745,1075
11433,12335,302,344
11433,12339,2275,231
11433,12397,969,353
11433,12451,999,813
11433,12478,1498,509
11433,12884,1592,74
11433,12889,3339,1749
11433,12892,2707,1979
11433,12945,1315,296
11433,12953,4890,502
11433,12992,225,705
11433,13076,304,416
11433,13184,1664,98
11433,13198,1635,629
11433,13204,3672,957
11433,13230,1212,371
11433,13232,2685,228
11433,13244,955,610
11433,13296,995,610
11433,13303,1402,1145
11433,13342,1856,237
11433,13367,673,373
11433,13459,598,349
11433,13485,1791,311
11433,13487,3096,528
11433,13495,1414,926
11433,13577,533,636
11433,13796,116,2068
11433,13851,513,900
11433,13871,1135,651
11433,13930,6906,235
11433,13931,1171,529
11433,13933,144,588
11433,14027,435,1086
11433,14057,485,1953
11433,14100,3498,453
11433,14107,2439,1671
11433,14122,1668,201
11433,14150,804,243
11433,14307,1164,615
11433,14321,919,668
11433,14492,1692,501
11433,14524,1173,456
11433,14576,1299,296
11433,14635,2097,1084
11433,14679,1070,1956
11433,14683,902,1214
11433,14685,306,705
11433,14696,1536,157
11433,14711,985,301
11433,14730,1612,306
11433,14747,2312,1927
11433,14771,1792,2079
11433,14831,281,2062
11433,14843,11,1930
11433,14869,1477,1481
11433,14893,152,2013
11433,14908,293,1960
11433,14986,63,1022
11433,15016,2661,440
11433,15070,664,479
11433,15096,1273,374
11433,15304,2208,983
11433,15356,79,464
11433,15380,1655,207
11433,15412,1469,443
11445,10299,589,792
11447,11292,249,638
11447,12519,334,83
11468,11292,623,305
11468,13930,28,583
11470,14747,1142,99
11471,13930,689,269
11481,10397,2063,240
11481,10423,35,710
11481,10693,808,401
11481,10821,141,798
11481,11057,736,437
11481,11259,584,674
11481,11292,7,1250
11481,11298,732,685
11481,12191,380,571
11481,12266,769,572
11481,13198,8,797
11481,13232,22,795
11481,13930,48,809
11481,15016,193,634
11503,10397,101,1312
11503,11292,726,120
11503,11298,534,721
11503,11618,101,1725
11503,12264,40,1573
11503,12266,86,934
11503,12478,78,1746
11503,12892,122,748
11503,12953,15,1739
11503,13303,102,1810
11503,13930,213,1007
11503,14100,2,1678
11503,14107,63,513
11503,14771,93,847
11503,14869,8,279
11525,14869,671,200
11537,10397,13,717
11537,11433,1710,332
11537,11618,156,174
11537,12264,530,224
11537,14082,15,1090
11537,14112,100,1035
11537,14761,195,954
11540,10397,872,1282
11540,10423,941,528
11540,11259,1404,562
11540,11292,1918,563
11540,11298,2997,551
11540,12191,1056,677
11540,12266,1770,667
11540,12889,866,583
11540,12892,1645,715
11540,13930,1221,1236
11540,14107,2784,347
11540,14679,718,636
11540,14683,711,496
11540,14747,311,1368
11540,14761,20,1514
11540,14831,52,964
11540,14869,135,693
11577,11057,471,476
11577,11433,981,164
11577,13930,852,398
11577,14100,227,300
11587,11433,599,306
11603,10466,121,971
11603,11292,894,996
11603,11298,1,1606
11603,12889,127,700
11603,12892,1326,748
11603,13796,131,445
11603,13930,189,1780
11603,14057,987,106
11603,14107,360,952
11603,14679,20,850
11603,14747,2468,234
11603,14771,1403,451
11603,14869,717,618
11612,10397,1225,350
11612,11057,715,414
11612,11298,692,642
11612,11433,932,363
11612,13930,1714,272
11612,14761,111,734
11612,15624,24,524
11617,10397,703,433
11617,11057,1816,221
11618,10154,224,218
11618,10257,1456,143
11618,10299,78,3370
11618,10397,6471,746
11618,10423,1753,1504
11618,10431,444,583
11618,10581,787,393
11618,10693,2772,748
11618,10721,5576,200
11618,10732,363,1585
11618,10785,1483,266
11618,10792,1892,282
11618,10821,60,169
11618,10849,197,1882
11618,10874,620,382
11618,10994,1512,628
11618,11042,2172,404
11618,11057,4774,529
11618,11066,2171,463
11618,11193,2675,569
11618,11267,329,533
11618,11278,2482,199
11618,11292,3195,1605
11618,11298,3157,1372
11618,11433,4258,488
11618,11503,101,1725
11618,11537,153,174
11618,11624,553,1196
11618,11697,4908,1065
11618,11986,934,605
11618,11995,1310,445
11618,11996,984,594
11618,12094,24,1728
11618,12124,35,687
11618,12173,363,4962
11618,12264,2156,212
11618,12266,3619,1400
11618,12339,2113,645
11618,12441,99,1874
11618,12451,1565,820
11618,12889,2662,2227
11618,12892,4920,2454
11618,12945,32,588
11618,13198,1241,1092
11618,13204,6789,937
11618,13232,1436,711
11618,13244,1112,946
11618,13296,229,209
11618,13303,2920,1085
11618,13342,1115,725
11618,13485,654,799
11618,13487,3386,1008
11618,13495,1960,1167
11618,13502,74,1795
11618,13577,488,550
11618,13796,119,2555
11618,13851,259,1325
11618,13871,868,1134
11618,13930,5393,719
11618,13931,1677,284
11618,14027,3158,1023
11618,14057,1012,2434
11618,14107,2525,2133
11618,14122,2715,319
11618,14193,90,1015
11618,14231,553,515
11618,14262,123,2358
11618,14307,976,160
11618,14321,1640,284
11618,14457,22,1489
11618,14492,3959,416
11618,14524,1798,277
11618,14576,1353,246
11618,14635,2145,1068
11618,14679,1509,2425
11618,14683,710,1569
11618,14685,1157,708
11618,14696,192,637
11618,14730,1015,642
11618,14747,2024,2402
11618,14771,5749,2565
11618,14831,305,2548
11618,14843,1440,1608
11618,14869,835,1969
11618,14893,255,2500
11618,14908,994,2434
11618,14986,653,1034
11618,15016,2369,872
11618,15024,203,1634
11618,15096,1227,195
11618,15304,2893,997
11618,15380,89,644
11618,15412,535,631
11618,15624,104,988
11618,15919,308,1131
11624,10397,1744,646
11624,11057,754,736
11624,11278,226,1023
11624,11298,359,1089
11624,11618,544,1196
11624,12953,30,1207
11624,13303,1634,126
11624,13930,306,1251
11624,14100,51,1121
11630,10299,2286,261
11630,11292,42,2430
11630,13487,102,2466
11630,13930,158,2785
11630,14709,255,373
11630,14747,1953,1533
11630,14771,32,2148
11637,10397,23,1123
11637,10466,293,1220
11637,11292,1491,627
11637,11298,696,968
11637,12889,174,1205
11637,12892,20,1440
11637,13487,2429,223
11637,13930,2091,557
11637,14107,31,1225
11637,14761,79,1508
11638,11292,1295,844
11638,11298,863,1313
11638,12889,591,259
11638,12892,2567,209
11638,13930,257,1730
11638,14057,713,626
11638,14107,1749,493
11638,14679,1007,314
11638,14747,1061,748
11638,14771,1382,158
11638,14869,1037,501
11641,10397,1691,331
11641,11057,2252,118
11641,12264,111,284
11648,10397,12,1842
11648,10466,67,1044
11648,11292,1039,752
11648,11298,119,1390
11648,12889,107,845
11648,12892,232,1014
11648,13487,442,1026
11648,13796,26,834
11648,13930,263,1352
11648,14057,117,437
11648,14747,1058,379
11648,14771,104,844
11648,14869,1132,531
11695,11292,533,503
11695,11298,530,853
11695,12892,15,393
11695,14107,1392,119
11697,10135,55,1041
11697,10158,798,977
11697,10257,539,1204
11697,10397,8610,581
11697,10423,1115,1105
11697,10431,988,660
11697,10529,1432,1173
11697,10599,9,650
11697,10676,44,1028
11697,10693,1906,793
11697,10721,3090,1237
11697,10732,616,982
11697,10792,659,1166
11697,10821,4196,925
11697,10994,375,470
11697,11042,948,1062
11697,11057,2668,632
11697,11066,811,973
11697,11193,740,932
11697,11259,1092,1108
11697,11278,2576,899
11697,11292,2055,1703
11697,11298,2966,1119
11697,11433,2459,1127
11697,11618,4924,1065
11697,11721,35,1182
11697,11986,43,1198
11697,11995,120,691
11697,11996,125,620
11697,12094,18,1843
11697,12191,1079,957
11697,12197,695,1097
11697,12264,767,901
11697,12265,193,1176
11697,12266,2218,966
11697,12339,757,1005
11697,12391,584,1092
11697,12451,2217,319
11697,12478,3854,1069
11697,12544,421,643
11697,12889,1133,2173
11697,12892,2060,2343
11697,12898,296,980
11697,12917,105,961
11697,12945,142,865
11697,12953,4773,1076
11697,12954,7,2327
11697,13198,558,1242
11697,13204,2121,177
11697,13232,1308,1167
11697,13244,135,851
11697,13342,179,1243
11697,13487,614,1487
11697,13495,1926,674
11697,13577,434,529
11697,13930,2566,1182
11697,13931,99,781
11697,13933,361,1211
11697,14025,349,1334
11697,14100,2948,992
11697,14107,713,1972
11697,14122,915,994
11697,14307,808,1188
11697,14492,1741,680
11697,14524,932,805
11697,14679,285,2269
11697,14683,359,1145
11697,14730,141,895
11697,14747,558,2717
11697,14771,1191,2584
11697,14843,3428,1046
11697,14869,718,2084
11697,15016,765,1057
11697,15024,341,1107
11697,15027,136,1140
11697,15070,359,1118
11697,15096,232,1197
11697,15304,2093,197
11697,15356,219,1026
11697,15412,299,708
11699,11057,1203,99
11721,10397,1030,645
11721,11057,232,555
11721,11697,35,1182
11721,13930,2351,223
11721,14082,177,1111
11721,14112,195,1040
11721,14761,235,988
11721,14986,12,1075
11775,10397,325,954
11775,10466,262,1072
11775,11292,1732,483
11775,11298,780,737
11775,12889,197,1104
11775,12892,20,1340
11775,13487,2184,196
11775,13930,2363,463
11775,14082,14,1415
11775,14107,334,1081
11775,14112,70,1334
11775,14761,103,1334
11778,10397,670,579
11778,11298,1449,227
11823,10397,1402,508
11823,10466,71,1546
11823,11057,721,460
11823,11298,721,859
11823,11433,1001,128
11823,13487,350,488
11823,13577,22,610
11823,13930,2132,157
11823,14082,180,986
11823,14100,561,530
11823,14112,195,912
11823,14761,148,870
11823,14986,12,948
11865,11292,748,313
11867,11298,697,404
11884,10713,1358,287
11884,11292,1610,836
11884,11298,368,1477
11884,12889,859,806
11884,12892,362,945
11884,13487,833,1175
11884,13796,661,723
11884,13930,359,1498
11884,14004,56,222
11884,14057,2829,279
11884,14107,1066,1020
11884,14679,510,1027
11884,14747,8253,224
11884,14771,758,733
11884,14831,310,742
11884,14869,1360,546
11884,14893,408,649
11898,10466,97,1260
11898,12889,103,1230
11898,13487,1850,284
11898,14761,21,1573
11905,11298,913,140
11921,10466,78,437
11921,11292,1635,212
11921,11298,1032,773
11921,12266,1,979
11921,12889,108,420
11921,12892,21,655
11921,13930,23,1100
11921,14107,875,438
11921,14771,1,758
11921,14869,1096,216
11953,10397,2556,300
11953,11057,1415,388
11953,11298,555,900
11953,13303,625,294
11973,10397,1695,352
11973,11057,791,577
11973,11298,893,500
11973,12266,989,376
11973,14761,91,485
11977,10397,534,774
11977,11292,75,905
11977,11433,1277,287
11977,12264,1,670
11977,13204,20,1169
11977,13487,1293,252
11977,13930,2977,174
11980,10466,133,905
11980,11298,866,561
11980,12889,113,971
11982,11298,2362,134
11982,12266,945,166
11986,10397,1689,640
11986,10466,179,1561
11986,10693,63,470
11986,10821,347,528
11986,11057,1025,583
11986,11278,626,524
11986,11292,1175,1015
11986,11298,973,931
11986,11433,2247,120
11986,11618,930,605
11986,11697,43,1198
11986,12264,360,501
11986,12266,508,1042
11986,12451,26,880
11986,12889,170,1642
11986,12953,870,618
11986,13204,353,1024
11986,13232,943,137
11986,13303,91,1214
11986,13487,1620,408
11986,13495,26,927
11986,13930,4655,137
11986,14082,194,1118
11986,14100,802,573
11986,14107,182,1574
11986,14112,362,1044
11986,14635,176,1147
11986,14685,60,778
11986,14761,420,1001
11986,14986,80,1080
11986,15304,115,1041
11995,10397,2825,306
11995,11057,3131,83
11995,11278,907,248
11995,11298,879,999
11995,11433,984,460
11995,11618,1289,445
11995,11697,120,691
11995,12264,1064,239
11995,12266,7,987
11995,12953,2462,461
11995,13204,208,535
11995,13303,617,710
11995,13930,1988,589
11995,14100,1354,365
11995,14112,106,587
11995,14761,128,510
11995,15304,119,580
11996,10397,3753,153
11996,10721,1,795
11996,10821,58,426
11996,11057,3145,75
11996,11278,991,396
11996,11292,355,1278
11996,11298,853,862
11996,11433,1002,508
11996,11618,991,594
11996,11697,125,620
11996,12264,1049,384
11996,12266,660,837
11996,12889,57,1850
11996,12953,768,610
11996,13204,75,449
11996,13303,692,637
11996,13930,1955,577
11996,14100,984,515
11996,14112,135,482
11996,14761,132,425
11996,14771,1,2233
11996,14831,1,2211
11996,15304,33,477
11997,12523,82,41
12003,10466,113,978
12003,11292,892,623
12003,12889,111,811
12003,13487,364,887
12003,13930,87,1211
12003,14747,567,512
12003,14869,986,463
12007,10397,1181,241
12012,11292,545,152
12012,11298,135,678
12012,12266,103,886
12016,12173,362,3801
12016,14955,471,129
12094,10397,101,1340
12094,10721,30,1871
12094,11292,818,141
12094,11298,126,769
12094,11618,24,1728
12094,11697,18,1843
12094,12264,15,1582
12094,12266,91,985
12094,12892,100,763
12094,12954,26,758
12094,13487,84,774
12094,13930,176,1009
12094,14679,42,769
12094,14747,44,891
12094,14771,15,838
12119,13577,20,421
12119,14112,26,861
12119,14761,136,780
12124,10397,657,238
12124,11057,1097,207
12124,11278,35,501
12124,11618,34,687
12124,12264,310,498
12124,12953,14,701
12124,13930,37,781
12129,13487,619,174
12156,11292,707,594
12156,12992,1,1316
12156,13487,328,913
12156,14747,362,491
12156,14869,1015,402
12173,10299,359,2777
12173,10397,354,4502
12173,10721,210,5095
12173,11292,377,3365
12173,11298,686,3784
12173,11433,52,4475
12173,11618,359,4962
12173,12016,364,3801
12173,12264,170,4817
12173,12266,364,3904
12173,12402,5097,216
12173,12478,374,4983
12173,12492,1281,84
12173,12758,7803,163
12173,12889,968,2762
12173,12892,5844,2556
12173,12954,364,2569
12173,12982,6940,102
12173,13034,1897,72
12173,13347,1095,54
12173,13487,201,3972
12173,13796,1142,2409
12173,13830,10725,100
12173,13930,471,4243
12173,14057,774,2603
12173,14107,926,2917
12173,14222,120,2599
12173,14679,726,2614
12173,14747,2062,2677
12173,14771,2560,2398
12173,14831,857,2417
12173,14869,347,2994
12173,14893,416,2462
12177,11292,63,501
12177,12266,670,501
12191,10140,1036,759
12191,10279,13,537
12191,10397,4113,696
12191,10423,1737,148
12191,10599,658,570
12191,10693,1445,670
12191,10721,650,1609
12191,10800,338,1389
12191,10821,1393,1246
12191,10994,360,928
12191,11057,356,920
12191,11066,359,1001
12191,11140,1277,187
12191,11259,6048,239
12191,11278,1089,1218
12191,11292,2275,883
