ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,annual_number_of_flights,distance
12264,14869,77,1828
12264,14893,82,2358
12264,14986,198,849
12264,15016,280,696
12264,15024,84,1606
12264,15096,315,296
12264,15304,345,811
12264,15412,274,420
12265,11697,94,1176
12265,13577,19,650
12265,14082,95,1129
12265,14112,54,1069
12265,14761,49,996
12266,10140,459,744
12266,10185,242,190
12266,10279,228,517
12266,10372,238,913
12266,10397,1683,689
12266,10423,902,140
12266,10529,80,1507
12266,10599,572,562
12266,10693,646,657
12266,10713,89,1482
12266,10721,425,1597
12266,10747,433,308
12266,10781,686,253
12266,10821,271,1235
12266,10849,52,1385
12266,10874,88,1085
12266,10994,280,925
12266,11042,370,1091
12266,11049,259,74
12266,11057,1106,912
12266,11066,307,986
12266,11109,241,809
12266,11140,674,201
12266,11193,399,871
12266,11267,84,929
12266,11278,765,1208
12266,11292,1421,862
12266,11298,1990,224
12266,11413,11,869
12266,11423,228,802
12266,11433,1099,1075
12266,11481,253,572
12266,11503,82,934
12266,11540,611,667
12266,11618,1030,1400
12266,11697,734,966
12266,11973,394,376
12266,11982,286,166
12266,11986,124,1042
12266,11996,190,837
12266,12012,76,886
12266,12094,76,985
12266,12173,93,3904
12266,12177,206,501
12266,12206,519,295
12266,12217,374,595
12266,12264,576,1190
12266,12278,461,542
12266,12339,379,844
12266,12441,20,1265
12266,12448,573,351
12266,12451,407,817
12266,12478,252,1417
12266,12889,966,1222
12266,12892,1383,1379
12266,12896,411,458
12266,12915,398,127
12266,12945,76,828
12266,12951,677,201
12266,12953,1024,1416
12266,12992,569,374
12266,13061,353,301
12266,13158,737,429
12266,13198,585,643
12266,13204,1063,854
12266,13244,593,468
12266,13256,702,316
12266,13303,953,964
12266,13342,188,984
12266,13377,216,262
12266,13422,557,427
12266,13487,954,1034
12266,13495,902,305
12266,13502,92,927
12266,13851,831,395
12266,13871,304,781
12266,13891,82,1334
12266,13930,1729,925
12266,13931,140,1201
12266,14027,117,956
12266,14057,181,1825
12266,14100,613,1325
12266,14107,903,1009
12266,14122,463,1117
12266,14193,524,489
12266,14262,209,1269
12266,14492,447,1042
12266,14524,119,1157
12266,14570,91,1530
12266,14635,318,861
12266,14679,552,1303
12266,14683,814,191
12266,14685,204,851
12266,14730,282,788
12266,14747,493,1874
12266,14771,941,1635
12266,14783,168,513
12266,14814,479,192
12266,14831,85,1608
12266,14843,217,2007
12266,14869,788,1195
12266,14893,164,1609
12266,14908,384,1346
12266,15016,457,667
12266,15024,36,2070
12266,15304,536,787
12266,15370,746,429
12266,15376,438,936
12266,15412,331,771
12266,15624,225,528
12266,15919,503,438
12278,10397,309,782
12278,10466,39,855
12278,11292,507,420
12278,11298,773,328
12278,12266,462,542
12278,12889,129,986
12278,12892,8,1203
12278,13487,200,545
12278,13851,29,156
12278,13930,778,588
12278,14107,201,870
12278,14747,144,1430
12278,14761,10,1117
12278,15016,318,392
12278,15624,24,796
12280,10466,63,704
12280,11292,408,458
12280,12889,34,538
12280,13796,8,666
12280,14679,8,794
12280,14869,493,188
12323,10397,591,377
12323,11057,958,185
12323,11278,78,319
12323,11298,255,1106
12323,12264,257,323
12323,12953,236,500
12323,13930,31,760
12323,14100,285,413
12335,11433,154,344
12335,13487,179,257
12339,10397,1314,432
12339,10423,32,919
12339,10721,240,818
12339,10821,451,516
12339,10994,18,585
12339,11057,974,427
12339,11259,132,755
12339,11278,554,500
12339,11292,830,977
12339,11298,626,761
12339,11433,740,231
12339,11618,572,645
12339,11697,318,1005
12339,12191,138,861
12339,12264,444,476
12339,12266,396,844
12339,12451,28,687
12339,12478,276,665
12339,12889,501,1590
12339,12892,217,1814
12339,12953,554,660
12339,13198,123,451
12339,13204,794,829
12339,13232,87,162
12339,13303,344,1020
12339,13487,500,503
12339,13495,20,707
12339,13577,12,583
12339,13796,2,1933
12339,13930,1585,177
12339,14027,36,967
12339,14082,121,916
12339,14100,538,588
12339,14107,517,1488
12339,14112,126,840
12339,14492,136,489
12339,14635,485,945
12339,14685,24,596
12339,14747,183,1866
12339,14761,95,807
12339,14771,96,1943
12339,14869,71,1355
12339,14986,94,876
12339,15016,42,229
12339,15304,480,837
12339,15376,24,1472
12339,15412,1,297
12339,15624,16,637
12343,13487,264,255
12365,14100,178,129
12391,10397,37,795
12391,10821,394,220
12391,11697,191,1092
12391,13204,500,971
12391,13577,2,586
12391,14027,304,1052
12391,14100,204,130
12391,14635,85,1101
12391,15304,203,1034
12397,11057,17,557
12397,11433,250,353
12397,12264,292,250
12397,14100,308,192
12402,12173,2068,216
12402,12892,45,2449
12402,13830,176,121
12441,10397,50,1572
12441,11292,431,406
12441,11298,163,1047
12441,11618,79,1874
12441,12266,20,1265
12441,12478,8,1894
12441,12892,156,784
12441,12953,6,1887
12441,13487,5,872
12441,13930,154,1162
12441,14747,13,621
12441,14771,111,737
12441,14869,388,205
12448,10397,735,341
12448,11057,491,562
12448,11278,98,860
12448,11298,647,408
12448,12266,576,351
12448,13930,80,677
12451,10397,1484,270
12451,10676,14,723
12451,10693,316,483
12451,10721,384,1010
12451,10821,608,663
12451,11042,19,753
12451,11057,871,328
12451,11193,40,613
12451,11259,17,907
12451,11278,378,634
12451,11292,271,1447
12451,11298,600,918
12451,11433,214,813
12451,11618,360,820
12451,11697,273,319
12451,11986,32,880
12451,12191,178,816
12451,12264,348,630
12451,12266,411,817
12451,12339,28,687
12451,12478,534,828
12451,12917,8,646
12451,12953,241,833
12451,13232,111,849
12451,13303,519,335
12451,13487,4,1174
12451,13930,621,864
12451,13931,22,542
12451,14100,347,742
12451,14122,27,694
12451,14492,76,407
12451,14635,18,273
12478,10140,77,1826
12478,10397,1069,760
12478,10423,596,1521
12478,10581,48,382
12478,10693,407,765
12478,10721,1796,187
12478,10732,119,1576
12478,10785,475,266
12478,10792,902,301
12478,10800,144,2465
12478,10821,425,184
12478,10994,404,636
12478,11042,327,425
12478,11057,946,541
12478,11066,330,483
12478,11193,261,589
12478,11278,569,213
12478,11292,290,1626
12478,11298,327,1391
12478,11433,601,509
12478,11503,75,1746
12478,11697,1235,1069
12478,12173,90,4983
12478,12264,286,228
12478,12266,254,1417
12478,12339,277,665
12478,12441,8,1894
12478,12451,538,828
12478,12889,772,2248
12478,12892,3376,2475
12478,12954,177,2465
12478,13204,1253,944
12478,13303,1035,1089
12478,13487,420,1029
12478,13495,423,1182
12478,13796,52,2576
12478,13891,70,2429
12478,13930,590,740
12478,13931,345,290
12478,13933,111,150
12478,14027,615,1028
12478,14057,243,2454
12478,14100,13,94
12478,14107,741,2153
12478,14122,346,340
12478,14254,62,1617
12478,14262,85,2378
12478,14321,184,273
12478,14492,760,427
12478,14524,423,288
12478,14570,59,2411
12478,14576,576,264
12478,14635,465,1074
12478,14679,447,2446
12478,14683,168,1587
12478,14685,354,718
12478,14747,852,2422
12478,14771,1923,2586
12478,14831,124,2569
12478,14843,941,1598
12478,14869,799,1990
12478,14893,92,2521
12478,14986,140,1041
12478,15024,85,1623
12478,15096,413,209
12478,15304,736,1005
12492,12173,248,84
12511,11298,262,327
12511,13930,136,484
12519,11292,156,573
12519,11447,243,83
12523,10299,433,571
12523,11997,25,41
12523,12819,83,234
12523,14256,179,123
12523,14747,523,909
12523,14828,248,95
12523,15991,165,198
12544,11697,150,643
12544,13495,25,669
12544,14027,30,601
12544,14082,39,588
12544,14112,99,528
12544,14761,86,457
12544,15624,14,478
12758,10299,45,2874
12758,11292,82,3329
12758,11298,63,3724
12758,12173,2478,163
12758,12892,468,2504
12758,12982,90,263
12758,13796,106,2378
12758,13830,400,84
12758,14057,88,2607
12758,14107,93,2860
12758,14679,43,2556
12758,14747,260,2688
12758,14771,297,2367
12758,14831,95,2384
12758,14893,32,2435
12819,12523,83,234
12819,14747,406,680
12819,14828,87,183
12819,15841,176,82
12884,11278,72,479
12884,11433,490,74
12884,13487,80,455
12884,13930,539,179
12888,11292,255,113
12889,10140,460,486
12889,10279,103,758
12889,10397,1372,1747
12889,10408,33,1510
12889,10423,682,1090
12889,10466,48,276
12889,10599,163,1618
12889,10620,39,754
12889,10627,55,1048
12889,10666,154,954
12889,10676,21,1400
12889,10693,531,1587
12889,10713,312,519
12889,10721,556,2381
12889,10792,104,1986
12889,10800,1175,223
12889,10821,645,2106
12889,10849,33,701
12889,11003,49,1319
12889,11042,242,1824
12889,11057,691,1916
12889,11066,376,1771
12889,11109,150,604
12889,11193,230,1678
12889,11259,787,1067
12889,11278,146,2089
12889,11292,2496,628
12889,11298,1646,1055
12889,11423,161,1216
12889,11433,1069,1749
12889,11540,247,583
12889,11603,36,700
12889,11618,655,2227
12889,11637,68,1205
12889,11638,166,259
12889,11648,34,845
12889,11697,316,2173
12889,11775,71,1104
12889,11823,8,1649
12889,11884,397,806
12889,11898,33,1230
12889,11921,34,420
12889,11980,37,971
12889,11986,68,1642
12889,12003,30,811
12889,12173,221,2762
12889,12191,649,1235
12889,12264,211,2065
12889,12266,962,1222
12889,12278,135,986
12889,12280,34,538
12889,12339,468,1590
12889,12478,769,2248
12889,12892,3707,236
12889,12896,155,775
12889,12954,647,231
12889,12992,98,1294
12889,13061,31,1092
12889,13158,140,795
12889,13198,566,1139
12889,13204,401,2039
12889,13232,962,1521
12889,13244,70,1416
12889,13256,96,1210
12889,13264,43,600
12889,13303,451,2174
12889,13342,381,1524
12889,13367,32,1376
12889,13433,57,1098
12889,13476,32,375
12889,13485,30,1454
12889,13486,34,750
12889,13487,701,1299
12889,13495,226,1500
12889,13796,1257,407
12889,13830,49,2695
12889,13851,228,986
12889,13871,410,1099
12889,13891,435,197
12889,13930,1419,1514
12889,13931,35,2154
12889,14004,150,894
12889,14057,1167,763
12889,14100,402,2176
12889,14107,1958,255
12889,14108,34,1413
12889,14122,271,1910
12889,14252,37,732
12889,14457,32,843
12889,14489,32,647
12889,14492,112,2026
12889,14512,32,1455
12889,14570,1306,345
12889,14679,1776,258
12889,14683,562,1069
12889,14696,32,1594
12889,14716,169,359
12889,14730,87,1624
12889,14747,2086,867
12889,14771,2312,414
12889,14783,36,1209
12889,14814,32,1243
12889,14831,1355,386
12889,14869,1158,368
12889,14893,1398,397
12889,14905,53,310
12889,14908,1048,226
12889,15016,536,1371
12889,15304,297,1984
12889,15370,137,1076
12889,15376,413,365
12889,15412,36,1739
12889,15919,32,1163
12891,11298,382,140
12892,10140,756,677
12892,10157,172,577
12892,10299,108,2345
12892,10372,391,737
12892,10397,1981,1947
12892,10423,1013,1242
12892,10529,6,2527
12892,10620,8,970
12892,10666,34,1047
12892,10693,662,1797
12892,10713,494,674
12892,10721,1247,2611
12892,10792,58,2218
12892,10821,583,2329
12892,10849,106,902
12892,11003,8,1550
12892,11042,224,2052
12892,11057,873,2125
12892,11066,162,1995
12892,11109,183,833
12892,11193,134,1900
12892,11259,916,1246
12892,11278,535,2311
12892,11292,2552,862
12892,11298,2394,1235
12892,11423,3,1447
12892,11433,822,1979
12892,11503,76,748
12892,11540,419,715
12892,11603,400,748
12892,11618,1224,2454
12892,11637,4,1440
12892,11638,593,209
12892,11648,5,1014
12892,11697,673,2343
12892,11884,327,945
12892,11921,8,655
12892,11986,8,1874
12892,12094,79,763
12892,12173,1586,2556
12892,12191,599,1390
12892,12264,814,2288
12892,12266,1385,1379
12892,12278,8,1203
12892,12339,223,1814
12892,12402,46,2449
12892,12441,157,784
12892,12478,3370,2475
12892,12758,468,2504
12892,12889,3720,236
12892,12982,373,2615
12892,12992,8,1494
12892,13198,479,1363
12892,13204,781,2218
12892,13232,590,1750
12892,13244,117,1619
12892,13256,8,1318
12892,13264,307,630
12892,13303,969,2342
12892,13342,7,1756
12892,13388,66,256
12892,13476,292,266
12892,13485,86,1687
12892,13486,20,923
12892,13487,854,1535
12892,13495,602,1670
12892,13502,57,666
12892,13796,1365,337
12892,13830,763,2486
12892,13851,198,1187
12892,13871,259,1330
12892,13930,2290,1744
12892,14004,178,984
12892,14057,1702,834
12892,14100,873,2402
12892,14107,2803,370
12892,14122,96,2136
12892,14237,105,346
12892,14252,13,851
12892,14262,94,110
12892,14314,36,569
12892,14487,88,501
12892,14489,305,726
12892,14492,161,2239
12892,14570,953,391
12892,14679,1246,109
12892,14683,650,1211
12892,14689,255,89
12892,14698,319,156
12892,14716,157,315
12892,14730,69,1843
12892,14747,2904,954
12892,14771,4668,337
12892,14783,27,1423
12892,14794,89,349
12892,14831,2941,308
12892,14869,1902,590
12892,14893,2030,373
12892,15016,527,1592
12892,15023,299,400
12892,15041,87,696
12892,15304,92,2158
12892,15370,126,1283
12892,15376,862,451
12892,15919,102,1371
12896,10423,79,341
12896,11259,570,293
12896,11292,343,456
12896,11298,765,282
12896,12191,17,474
12896,12266,411,458
12896,12889,154,775
12896,14107,113,588
12898,11697,81,980
12898,13204,129,823
12898,13577,39,455
12898,14635,49,956
12898,15304,33,866
12899,11292,257,228
12899,11468,56,92
12902,11292,172,280
12902,14288,82,212
12915,11298,324,295
12915,12266,397,127
12917,10994,24,503
12917,11697,46,961
12917,12451,8,646
12917,13577,28,478
12917,14082,73,890
12917,14112,54,821
12917,14685,37,539
12917,14761,58,767
12917,14986,42,856
12917,15624,18,675
12945,10397,837,304
12945,11057,615,281
12945,11278,62,414
12945,11298,396,785
12945,11433,425,296
12945,11697,45,865
12945,12264,172,392
12945,12266,76,828
12945,12953,65,604
12945,13487,1,650
12945,13577,8,438
12945,13930,742,323
12945,14082,83,781
12945,14100,187,520
12945,14112,59,707
12945,14761,85,667
12945,15624,14,532
12951,10397,345,503
12951,11298,498,351
12951,12266,678,201
12953,10154,3,202
12953,10397,2569,762
12953,10431,23,599
12953,10581,221,378
12953,10599,176,866
12953,10693,1237,764
12953,10721,2488,184
12953,10785,148,258
12953,10792,281,292
12953,10821,70,185
12953,10868,204,617
12953,10874,79,397
12953,10980,64,734
12953,10990,352,305
12953,10994,314,641
12953,11042,989,419
12953,11057,1540,544
12953,11066,891,479
12953,11193,606,585
12953,11252,12,897
12953,11259,487,1381
12953,11267,216,549
12953,11278,1610,214
12953,11292,1062,1620
12953,11298,1696,1389
12953,11423,90,1031
12953,11433,1369,502
12953,11503,6,1739
12953,11624,23,1207
12953,11697,1110,1076
12953,11986,211,618
12953,11995,569,461
12953,11996,207,610
12953,12191,288,1428
12953,12264,364,229
12953,12266,1023,1416
12953,12323,237,500
12953,12339,557,660
12953,12441,6,1887
12953,12451,239,833
12953,12945,66,604
12953,13198,520,1107
12953,13204,1052,950
12953,13232,556,725
12953,13244,357,963
12953,13296,63,195
12953,13303,1558,1096
12953,13342,532,738
12953,13485,208,812
12953,13487,815,1020
12953,13495,339,1183
12953,13502,6,1810
12953,13541,3,175
12953,13577,97,563
12953,13871,159,1148
12953,13930,3156,733
12953,13931,516,296
12953,14027,701,1035
12953,14100,372,96
12953,14122,1071,335
12953,14321,352,269
12953,14492,1146,431
12953,14524,760,292
12953,14574,79,405
12953,14576,283,254
12953,14635,291,1080
12953,14685,200,722
12953,14730,364,659
12953,14986,87,1047
12953,15016,985,888
12953,15096,208,198
12953,15304,578,1010
12953,15412,373,648
12953,15919,212,1147
12954,10423,87,1226
12954,10721,87,2602
12954,10849,15,904
12954,11292,32,854
12954,12173,85,2569
12954,12478,177,2465
12954,12889,643,231
12954,13796,709,353
12954,14057,96,846
12954,14107,323,355
12954,14262,14,95
12954,14570,117,402
12954,14747,149,965
12954,14771,169,354
12954,14831,717,324
12954,14869,689,588
12954,14893,728,387
12982,11292,81,3414
12982,12173,2555,102
12982,12758,89,263
12982,12892,371,2615
12982,13796,161,2457
12982,13830,289,201
12982,14057,86,2631
12982,14107,94,2979
12982,14679,54,2676
12982,14747,249,2701
12982,14771,131,2447
12982,14831,100,2466
12992,10397,715,453
12992,11057,474,640
12992,11259,353,296
12992,11278,87,888
12992,11292,354,771
12992,11298,930,304
12992,11433,16,705
12992,12191,81,393
12992,12266,569,374
12992,12889,116,1294
12992,12892,8,1494
12992,13930,563,552
12992,14107,36,1136
12992,14761,28,765
12992,15016,264,296
12992,15624,17,443
13029,10397,60,841
13029,11292,330,423
13029,13487,323,331
13029,13930,446,466
13034,12173,641,72
13061,11298,411,396
13061,12266,352,301
13061,12889,31,1092
13076,11433,88,416
13076,13487,246,119
13076,13930,339,215
13121,12264,39,176
13121,13930,175,489
13127,14869,270,461
13139,11057,734,175
13158,11259,542,319
13158,11292,440,563
13158,11298,782,309
13158,12191,368,441
13158,12266,734,429
13158,12889,137,795
13158,14107,123,581
13184,11433,521,98
13184,13487,66,463
13184,13930,314,222
13198,10140,80,718
13198,10397,1090,692
13198,10423,107,650
13198,10693,315,491
13198,10721,170,1256
13198,10821,236,967
13198,11057,478,808
13198,11193,118,539
13198,11259,833,461
13198,11278,463,949
13198,11292,1326,533
13198,11298,933,460
13198,11433,462,629
13198,11618,315,1092
13198,11697,222,1242
13198,12191,286,666
13198,12264,166,926
13198,12266,570,643
13198,12339,155,451
13198,12889,542,1139
13198,12892,457,1363
13198,12953,512,1107
13198,13204,472,1072
13198,13232,826,405
13198,13303,242,1251
13198,13342,166,436
13198,13487,752,393
13198,13495,109,689
13198,13796,144,1489
13198,13930,1139,403
13198,14057,18,1482
13198,14082,38,1125
13198,14100,228,1038
13198,14107,791,1044
13198,14112,28,1045
13198,14193,2,743
13198,14492,86,904
13198,14635,93,1155
13198,14679,181,1334
13198,14683,91,706
13198,14747,386,1489
13198,14761,7,1058
13198,14771,88,1499
13198,14869,334,920
13198,15016,374,237
13198,15304,166,1048
13198,15624,20,764
13204,10158,267,852
13204,10257,418,1073
13204,10397,2952,404
13204,10423,682,994
13204,10431,78,488
13204,10529,896,1050
13204,10562,4,434
13204,10599,284,479
13204,10685,28,936
13204,10693,1010,616
13204,10721,1449,1121
13204,10732,169,1129
13204,10785,36,1194
13204,10792,532,1011
13204,10821,1778,787
13204,10874,91,861
13204,11042,676,895
13204,11057,1584,468
13204,11066,778,802
13204,11109,36,1520
13204,11146,21,686
13204,11193,459,757
13204,11259,737,973
13204,11278,1141,759
13204,11292,1381,1546
13204,11298,1484,985
13204,11423,36,1141
13204,11433,1249,957
13204,11618,2158,937
13204,11697,595,177
13204,11977,36,1169
13204,11986,182,1024
13204,11995,86,535
13204,11996,48,449
13204,12191,650,849
13204,12197,264,972
13204,12217,33,535
13204,12264,580,758
13204,12266,1061,854
13204,12339,815,829
13204,12391,485,971
13204,12478,1250,944
13204,12889,406,2039
13204,12892,788,2218
13204,12898,113,823
13204,12953,1049,950
13204,13198,530,1072
13204,13230,59,851
13204,13232,1064,990
13204,13244,209,684
13204,13296,300,1142
13204,13303,800,192
13204,13342,620,1066
13204,13485,37,1109
13204,13487,755,1310
13204,13495,617,551
13204,13577,28,388
13204,13796,6,2438
13204,13851,23,1069
13204,13871,65,1211
13204,13891,62,2171
13204,13930,1678,1005
13204,13931,200,655
13204,13933,87,1091
13204,14057,128,2534
13204,14100,1870,861
13204,14107,480,1849
13204,14122,871,834
13204,14254,93,1179
13204,14307,674,1072
13204,14321,58,1214
13204,14492,792,534
13204,14524,327,667
13204,14576,119,1033
13204,14679,187,2149
13204,14683,187,1041
13204,14730,245,719
13204,14747,414,2554
13204,14771,288,2446
13204,14831,4,2421
13204,14843,1730,1189
13204,14869,324,1931
13204,14893,4,2408
13204,14986,52,104
13204,15016,806,882
13204,15024,42,1246
13204,15070,85,989
13204,15096,180,1053
13204,15356,206,896
13204,15412,31,532
13230,10397,243,620
13230,10693,20,608
13230,10721,95,335
13230,11057,778,413
13230,11298,119,1231
13230,11433,358,371
13230,12264,355,94
13230,13204,59,851
13230,13577,8,465
13230,13930,770,594
13230,14082,61,963
13230,14100,635,84
13230,14112,57,912
13230,14761,107,827
13230,14986,35,942
13232,10135,12,646
13232,10140,161,1121
13232,10257,231,717
13232,10397,1179,591
13232,10423,447,972
13232,10431,12,521
13232,10529,198,777
13232,10599,153,570
13232,10693,714,395
13232,10721,482,861
13232,10792,338,468
13232,10800,74,1740
13232,10821,773,611
13232,10994,209,745
13232,11042,512,307
13232,11057,196,584
13232,11066,565,283
13232,11193,451,249
13232,11259,976,793
13232,11278,707,601
13232,11292,978,895
13232,11433,740,228
13232,11481,11,795
13232,11697,618,1167
13232,11986,402,137
13232,12191,768,937
13232,12339,91,162
13232,12451,101,849
13232,12889,1015,1521
13232,12892,644,1750
13232,12953,546,725
13232,13198,822,405
13232,13204,1114,990
13232,13244,226,480
13232,13296,133,838
13232,13487,1183,349
13232,13495,426,825
13232,13796,236,1844
13232,13851,105,691
13232,13871,507,423
13232,13891,95,1706
13232,13931,101,704
13232,14027,4,1128
13232,14057,167,1751
13232,14100,518,668
13232,14107,935,1444
13232,14122,504,402
13232,14193,12,781
13232,14307,230,842
13232,14492,356,632
13232,14635,683,1105
13232,14679,445,1728
13232,14683,241,1036
13232,14685,12,758
13232,14730,367,271
13232,14747,260,1733
13232,14771,189,1855
13232,14831,116,1838
13232,14843,114,2057
13232,14869,247,1259
13232,14893,124,1790
13232,15016,681,251
13232,15304,772,997
13232,15376,146,1440
13232,15412,10,459
13232,15624,8,782
13241,11298,181,485
13241,13930,112,667
13244,10397,1172,332
13244,10423,18,559
13244,10466,12,1245
13244,10821,107,787
13244,11057,762,511
13244,11259,258,423
13244,11278,291,762
13244,11292,369,872
13244,11298,907,431
13244,11433,273,610
13244,11618,286,946
13244,11697,43,851
13244,12191,168,484
13244,12266,593,468
13244,12889,70,1416
13244,12892,117,1619
13244,12953,351,963
13244,13204,182,684
13244,13232,235,480
13244,13303,217,859
13244,13487,236,700
13244,13930,656,491
13244,14082,35,733
13244,14100,170,875
13244,14107,181,1264
13244,14112,36,653
13244,14761,38,671
13244,15304,111,655
13244,15624,14,373
13256,10466,22,943
13256,11298,799,469
13256,12266,704,316
13256,12889,96,1210
13256,12892,8,1318
13256,14761,18,1059
13264,10466,8,875
13264,11292,274,964
13264,12889,43,600
13264,12892,312,630
13264,14057,436,222
13264,14107,166,854
13264,14679,8,734
13264,14747,802,352
13264,14771,457,329
13264,14869,289,575
13277,10397,661,147
13277,11057,383,372
13277,11278,78,693
13277,11298,311,622
13290,11298,350,431
13290,13930,173,501
13296,10397,12,952
13296,10821,649,377
13296,11057,514,737
13296,11278,360,406
13296,11433,293,610
13296,11618,4,209
13296,12264,238,418
13296,12953,63,195
13296,13204,316,1142
13296,13232,129,838
13296,13930,179,843
13296,14100,514,289
13296,15304,171,1204
13303,10397,2037,594
13303,10423,353,1103
13303,10529,162,1194
13303,10599,196,661
13303,10693,234,806
13303,10721,1016,1258
13303,10821,132,946
13303,10868,110,563
13303,10994,318,489
13303,11042,350,1080
13303,11057,1120,650
13303,11066,321,990
13303,11193,332,948
13303,11278,1129,919
13303,11292,491,1709
13303,11298,1343,1121
13303,11433,545,1145
13303,11503,74,1810
13303,11618,1285,1085
13303,11624,461,126
13303,11953,157,294
13303,11986,68,1214
13303,11995,199,710
13303,11996,186,637
13303,12264,198,921
13303,12266,953,964
13303,12339,348,1020
13303,12451,521,335
13303,12478,1030,1089
13303,12889,451,2174
13303,12892,963,2342
13303,12953,1550,1096
13303,13198,240,1251
13303,13204,804,192
13303,13244,218,859
13303,13487,458,1501
13303,13495,442,675
13303,13851,134,1222
13303,13871,84,1393
13303,13930,1547,1197
13303,13931,270,802
13303,14027,13,62
13303,14100,864,1013
13303,14107,485,1972
13303,14122,315,1013
13303,14193,256,530
13303,14492,486,700
13303,14524,213,825
13303,14679,123,2267
13303,14683,203,1143
13303,14685,193,440
13303,14730,234,910
13303,14747,121,2724
13303,14771,509,2585
13303,14831,3,2559
13303,14843,694,1045
13303,15016,286,1068
13303,15024,341,1107
13303,15027,258,1139
13303,15249,384,402
13303,15304,508,204
13303,15356,1,1047
13303,15412,216,724
13303,15919,105,1099
13342,10397,878,669
13342,10693,240,475
13342,10721,159,860
13342,10821,257,641
13342,11042,133,328
13342,11057,635,651
13342,11259,117,850
13342,11278,262,634
13342,11292,798,896
13342,11298,385,853
13342,11433,478,237
13342,11618,274,725
13342,11697,114,1243
13342,12191,129,1004
13342,12266,194,984
13342,12889,390,1524
13342,12892,23,1756
13342,12953,524,738
13342,13198,101,436
13342,13204,618,1066
13342,13487,578,297
13342,13930,1428,67
13342,14100,259,690
13342,14107,783,1460
13342,14635,316,1183
13342,14747,237,1694
13342,14869,76,1247
13342,15016,229,317
13342,15304,388,1075
13344,13184,56,111
13344,13930,202,119
13347,12173,464,54
13360,10397,479,442
13360,11057,405,490
13360,14100,114,868
13367,10397,317,633
13367,10466,38,1288
13367,11292,174,752
13367,11298,257,691
13367,11433,174,373
13367,12889,32,1376
13367,13487,88,274
13367,13930,839,139
13367,14082,25,1113
13367,14112,41,1033
13367,14761,41,1018
13377,10397,417,448
13377,11298,330,293
13377,12266,218,262
13388,11292,66,780
13388,12892,66,256
13388,14771,67,193
13422,10397,666,302
13422,11057,585,526
13422,11298,351,539
13422,12266,559,427
13433,10466,78,1164
13433,11292,267,604
13433,12889,57,1098
13433,13487,510,449
13459,11433,175,349
13459,13487,90,300
13459,13930,159,303
13476,11292,137,959
13476,11298,103,1430
13476,12889,32,375
13476,12892,293,266
13476,14107,408,598
13476,14679,145,375
13476,14771,224,77
13485,10397,237,707
13485,11057,423,708
13485,11278,62,707
13485,11292,316,826
13485,11298,351,821
13485,11433,485,311
13485,11618,190,799
13485,12889,30,1454
13485,12892,88,1687
13485,12953,211,812
13485,13204,37,1109
13485,13342,7,74
13485,13487,562,228
13485,13930,1340,109
13485,14100,245,764
13485,14107,161,1396
13485,14771,87,1772
13485,14869,73,1174
13486,10466,48,948
13486,11292,307,679
13486,11298,177,1320
13486,12889,34,750
13486,12892,20,923
13486,13487,67,1013
13486,13796,10,758
13486,14057,93,418
13486,14747,452,389
13486,14869,422,436
13487,10140,1,981
13487,10141,293,257
13487,10257,8,980
13487,10299,66,2519
13487,10372,10,802
13487,10397,1449,907
13487,10408,424,236
13487,10423,256,1042
13487,10469,82,426
13487,10529,367,1050
13487,10620,170,748
13487,10627,642,386
13487,10631,297,199
13487,10693,570,695
13487,10713,152,1142
13487,10721,835,1124
13487,10739,263,114
13487,10792,13,735
13487,10821,547,936
13487,10849,200,874
13487,11003,421,220
13487,11013,178,435
13487,11042,397,622
13487,11057,770,930
13487,11066,409,626
13487,11193,591,596
13487,11203,277,175
13487,11259,104,853
13487,11267,176,574
13487,11278,830,931
13487,11292,1714,680
13487,11298,1130,852
13487,11337,516,144
13487,11423,509,232
13487,11433,1019,528
13487,11618,848,1008
13487,11637,727,223
13487,11648,93,1026
13487,11697,374,1487
13487,11775,711,196
13487,11823,83,488
13487,11884,150,1175
13487,11898,515,284
13487,11977,303,252
13487,11986,412,408
13487,12003,118,887
13487,12094,25,774
13487,12129,260,174
13487,12156,68,913
13487,12173,64,3972
13487,12206,79,1310
13487,12217,1,785
13487,12264,451,908
13487,12266,954,1034
13487,12278,200,545
13487,12335,178,257
13487,12339,503,503
13487,12343,265,255
13487,12441,5,872
13487,12451,4,1174
13487,12478,420,1029
13487,12884,78,455
13487,12889,697,1299
13487,12892,855,1535
13487,12953,812,1020
13487,13029,322,331
13487,13076,246,119
13487,13184,64,463
13487,13198,705,393
13487,13204,757,1310
13487,13232,1219,349
13487,13244,237,700
13487,13303,456,1501
13487,13342,579,297
13487,13367,87,274
13487,13433,507,449
13487,13459,88,300
13487,13485,561,228
13487,13486,67,1013
13487,13495,179,1039
13487,13796,96,1578
13487,13851,195,694
13487,13871,700,282
13487,13930,2096,334
13487,13931,16,1045
13487,14027,2,1451
13487,14057,421,1426
13487,14100,656,980
13487,14107,1321,1276
13487,14108,69,342
13487,14122,420,726
13487,14252,80,1254
13487,14262,102,1454
13487,14457,427,489
13487,14492,360,980
13487,14520,293,190
13487,14524,101,970
13487,14570,3,1405
